시군구명,읍면동명,도로명,건물명,경도,위도
동작구,흑석동,흑석로3길,중앙하이츠,126.9537375,37.51033755
동작구,사당동,남부순환로257길,위더스빌,126.9699428,37.48114446
동작구,사당동,남부순환로265길,건영,126.9724312,37.4798172
동작구,사당동,남부순환로269길,그린빌,126.9727008,37.48246286
동작구,사당동,동작대로29길,극동아파트,126.9735212,37.49360489
동작구,사당동,사당로16다길,해오름,126.9663737,37.48733669
동작구,사당동,사당로16마길,삼일,126.9680048,37.48499334
동작구,사당동,사당로29라길,현대아트빌라,126.9757702,37.48900881
동작구,사당동,사당로29라길,현대아트빌라,126.97564,37.48908594
동작구,사당동,사당로2가길,삼우빌라,126.9619332,37.49120314
동작구,사당동,사당로2길,반석블레스,126.9632721,37.49226964
동작구,사당동,사당로2아길,해오름,126.9616603,37.49261995
동작구,대방동,대방동1길,금호타운,126.9224017,37.50302157
동작구,대방동,대방동1길,금호타운,126.9222606,37.50302751
동작구,대방동,대방동7길,제니스,126.9222428,37.50399117
동작구,대방동,대방동길,더클래스,126.9225351,37.50796552
동작구,대방동,여의대방로26길,현대아파트,126.920712,37.50212381
동작구,대방동,여의대방로44길,성원아파트,126.9231252,37.51167629
동작구,대방동,여의대방로62길,우정아파트,126.9271611,37.51675205
동작구,대방동,여의대방로62길,효성아파트,126.9268807,37.51669576
동작구,신대방동,여의대방로,현대아파트,126.9091023,37.49715893
동작구,신대방동,국사봉2길,대운,126.9266042,37.50082714
동작구,신대방동,신대방1길,한우리,126.907441,37.48924778
관악구,봉천동,봉천로,그린빌,126.938355,37.48712665
관악구,봉천동,관악로,현대아파트,126.9553149,37.49403787
관악구,봉천동,관악로12길,에덴,126.9518408,37.48042237
관악구,봉천동,관악로12길,그린빌,126.9546159,37.47988453
관악구,봉천동,관악로40길,현대아파트,126.9575521,37.49490552
관악구,봉천동,관악로6길,현대아트빌라,126.95166,37.47802565
관악구,봉천동,관악로6길,현대아트빌라,126.9515228,37.47807193
관악구,봉천동,국회단지12길,해오름,126.940851,37.49141704
관악구,봉천동,국회단지7길,금호타운,126.9379044,37.49094466
관악구,봉천동,낙성대역3길,스카이캐슬,126.9605798,37.47845208
관악구,봉천동,남부순환로237길,현대하이츠,126.9600461,37.48442216
관악구,봉천동,남부순환로247나길,그린빌,126.9627419,37.48062348
관악구,봉천동,남부순환로251길,그린빌,126.9673776,37.47845793
관악구,봉천동,당곡2길,휴먼빌,126.9317425,37.49542378
관악구,봉천동,봉천로29길,아름채,126.9399796,37.48804047
관악구,봉천동,쑥고개로22길,제니스,126.9462371,37.480803
관악구,봉천동,양녕로5길,현대하이츠,126.9423185,37.48800467
관악구,봉천동,양녕로6다길,월드빌,126.9493016,37.48697419
관악구,봉천동,은천로1길,그린빌,126.9342507,37.48941641
관악구,봉천동,은천로35가길,에덴,126.9508501,37.4894946
관악구,봉천동,인헌12나길,현대아트빌라,126.9646187,37.47311126
관악구,봉천동,인헌12다길,현대하이츠,126.9636999,37.47381203
관악구,봉천동,인헌12다길,현대아트빌라,126.9636597,37.47345804
관악구,봉천동,인헌16길,현대그린,126.9649001,37.47268
관악구,봉천동,인헌16길,현대아트빌라,126.964427,37.47300281
관악구,봉천동,인헌1길,현대하이츠,126.9660295,37.47709566
관악구,봉천동,인헌23길,월드빌,126.9679194,37.4726934
관악구,봉천동,인헌7길,그린빌,126.9655484,37.47603097
관악구,봉천동,청룡12길,현대타운,126.9427965,37.48021261
관악구,봉천동,행운1라길,현대아트빌라,126.9548505,37.48581547
관악구,봉천동,행운2길,해오름,126.9580048,37.48232994
관악구,신림동,조원중앙로,현대아파트,126.9063941,37.48723452
관악구,신림동,관천로10길,성우,126.9237073,37.48768172
관악구,신림동,관천로15길,성우,126.9192749,37.4895213
관악구,신림동,관천로16길,그린빌,126.9225735,37.49015523
관악구,신림동,관천로23길,중앙하이츠,126.9182637,37.49112061
관악구,신림동,관천로27길,우방아파트,126.9171997,37.49182758
관악구,신림동,난곡로26마길,데시앙,126.9225062,37.47095075
관악구,신림동,난곡로30길,아름채,126.9193086,37.47409889
관악구,신림동,난곡로35길,건영2차아파트,126.915544,37.47461626
관악구,신림동,난곡로47길,미성,126.9120454,37.47919141
관악구,신림동,난곡로57길,성우,126.9123424,37.48283513
관악구,신림동,남부순환로144길,청화,126.9109368,37.48199041
관악구,신림동,남부순환로151길,월드빌,126.912891,37.48673483
관악구,신림동,남부순환로180길,해오름,126.9288159,37.48636508
관악구,신림동,남부순환로180길,휴먼빌,126.9286471,37.48609373
관악구,신림동,남부순환로190가길,아름채,126.9317526,37.48471328
관악구,신림동,대학20길,현대아파트,126.9351641,37.4675137
관악구,신림동,대학길,신성,126.9355717,37.47064659
관악구,신림동,문성로26길,해오름,126.9237606,37.48099827
관악구,신림동,문성로29길,그린빌,126.925437,37.48275849
관악구,신림동,미성길,태양아파트,126.9117369,37.47706685
관악구,신림동,법원단지28길,휴먼빌,126.9222754,37.47772473
관악구,신림동,법원단지28길,휴먼빌,126.9224106,37.47755762
관악구,신림동,법원단지30길,미성,126.9231509,37.47732594
관악구,신림동,법원단지길,휴먼빌,126.9215383,37.47854516
관악구,신림동,복은7길,해오름,126.9384003,37.47807146
관악구,신림동,서림5길,대원,126.9381078,37.47625105
관악구,신림동,서림6길,현대타운,126.9355949,37.47513087
관악구,신림동,서림6길,현대타운,126.9356595,37.47518897
관악구,신림동,서림6길,현대타운,126.935504,37.47519459
관악구,신림동,서림6길,현대타운,126.9355537,37.47526886
관악구,신림동,서림6길,현대타운,126.935422,37.47525832
관악구,신림동,서림6길,현대타운,126.9354907,37.4753001
관악구,신림동,서림6길,현대타운,126.9354395,37.47542327
관악구,신림동,서림6길,현대타운,126.9353683,37.47537221
관악구,신림동,서림6길,현대타운,126.9352866,37.47526958
관악구,신림동,신림로43길,현대아트빌라,126.9313521,37.47898252
관악구,신림동,신림로48길,현대아트빌라,126.932414,37.48203228
관악구,신림동,신림로50길,월드빌,126.9295779,37.48277825
관악구,신림동,신림로54가길,해오름,126.9297704,37.48333043
관악구,신림동,신림로58가길,해오름,126.9300338,37.48422244
관악구,신림동,신림로68길,현대,126.928909,37.48940183
관악구,신림동,신림로70길,제니스,126.9288304,37.49017154
관악구,신림동,신사로12길,그린빌,126.914142,37.49046774
관악구,신림동,신사로20길,아름채,126.9154927,37.49079277
관악구,신림동,쑥고개로3길,해오름,126.9367795,37.4807164
관악구,신림동,조원로13길,현대아파트,126.907115,37.48714502
관악구,신림동,조원로20길,중앙하이츠,126.91124,37.48650223
관악구,신림동,조원로2길,성우,126.899436,37.48459909
관악구,신림동,호암로18가길,삼우빌라,126.930069,37.46704649
관악구,신림동,호암로18길,삼성타운,126.9308774,37.46836913
관악구,남현동,남부순환로262길,삼성타운,126.9721694,37.47838447
서초구,방배동,명달로,삼환나띠르빌,127.003239,37.48325693
서초구,방배동,도구로1길,래디앙,126.9847315,37.48082758
서초구,방배동,방배천로2안길,그린빌,126.9815931,37.48265743
서초구,방배동,방배로25길,서원,126.987628,37.49044709
서초구,방배동,방배천로16길,현대아트빌라,126.9816456,37.48518763
서초구,방배동,청두곶15길,래디앙,126.9830686,37.48464748
서초구,방배동,효령로14가길,현대아트빌라,126.9884881,37.48141401
서초구,방배동,효령로14마길,현대타운,126.9891706,37.48030896
서초구,방배동,효령로14마길,현대타운,126.9892365,37.48034199
서초구,방배동,효령로2길,리베하임,126.9911741,37.47712823
서초구,방배동,효령로34길,삼익아파트,126.9986216,37.48201364
서초구,방배동,효령로34길,삼익아파트,126.9990685,37.48115299
서초구,양재동,강남대로12길,현대아트빌라,127.037933,37.47233624
서초구,양재동,강남대로6길,현대아트빌라,127.0416782,37.46994796
서초구,양재동,강남대로8길,해오름,127.0404558,37.47188478
서초구,양재동,남부순환로356길,현대타운,127.0373486,37.48328058
서초구,양재동,남부순환로356길,현대타운,127.0375264,37.48308055
서초구,양재동,논현로31길,현대아트빌라,127.0393665,37.48454019
서초구,양재동,논현로31길,현대아트빌라,127.0393192,37.48466697
서초구,양재동,논현로5길,홍일,127.0473218,37.47396967
서초구,양재동,동산로6길,현대아파트,127.0419006,37.47295834
서초구,양재동,바우뫼로39길,아름채,127.0371201,37.48540097
서초구,양재동,바우뫼로39길,현대아트빌라,127.0370074,37.48586179
서초구,양재동,바우뫼로41길,현대아트빌라,127.0384069,37.48629102
서초구,양재동,언남16길,현대아트빌라,127.0442753,37.47599486
서초구,잠원동,강남대로97길,월드빌,127.0151536,37.51613006
서초구,반포동,동광로,현대아트빌라,126.9954577,37.49786182
서초구,반포동,동광로39길,해오름,126.9973763,37.49912311
서초구,반포동,주흥15길,리베하임,127.0160471,37.51182701
서초구,반포동,주흥15길,월드빌,127.0152178,37.51099888
서초구,서초동,사임당로,현대아트빌라,127.0166592,37.49165013
서초구,서초동,남부순환로315길,해오름,127.0060052,37.48292382
서초구,서초동,반포대로10길,경남아너스빌,127.0119909,37.48662503
서초구,서초동,반포대로19길,화신,127.0066228,37.48966372
서초구,서초동,효령로67길,경남아너스빌,127.0212391,37.49133486
서초구,서초동,효령로67길,경남아너스빌,127.0211242,37.49153917
서초구,서초동,효령로68길,현대아파트,127.021635,37.48924529
서초구,서초동,효령로72길,현대아파트,127.0237356,37.48994107
강남구,역삼동,선릉로,동부센트레빌,127.0468831,37.50520141
강남구,역삼동,언주로90길,우림루미아트1,127.041549,37.50500343
강남구,역삼동,역삼로23길,현대하이츠,127.0358295,37.49879441
강남구,역삼동,역삼로23길,현대하이츠,127.0357671,37.49893034
강남구,역삼동,역삼로34길,현대하이츠,127.0401306,37.49912589
강남구,개포동,개포로25길,그린빌,127.0452911,37.48314053
강남구,청담동,선릉로,현대아파트,127.0378332,37.52397623
강남구,청담동,삼성로149길,그린빌,127.0451266,37.52584925
강남구,삼성동,학동로64길,현대아파트,127.0430278,37.51960075
강남구,대치동,선릉로,동부센트레빌,127.0531431,37.49450814
강남구,대치동,삼성로51길,현대타운,127.058774,37.4998872
강남구,대치동,삼성로51길,현대타운,127.0586173,37.49999163
강남구,대치동,삼성로51길,현대타운,127.0585565,37.50009735
강남구,대치동,삼성로51길,현대타운,127.0584876,37.50021392
강남구,대치동,삼성로64길,효성아파트,127.0592168,37.50269246
강남구,대치동,삼성로71길,그린빌,127.0558782,37.50461469
강남구,대치동,영동대로57길,현대아파트,127.0630229,37.5024166
강남구,논현동,봉은사로37길,그린빌,127.0324174,37.51372723
강남구,논현동,봉은사로43길,그린빌,127.037025,37.51546376
강남구,논현동,선릉로119길,그린빌,127.0376311,37.51570257
강남구,논현동,선릉로119길,그린빌,127.0374649,37.51566539
강남구,논현동,언주로116길,동부센트레빌,127.0352444,37.51344077
강남구,압구정동,압구정로,현대아파트,127.0240255,37.52903867
강남구,압구정동,압구정로,현대아파트,127.0331638,37.53209158
강남구,압구정동,압구정로29길,현대아파트,127.0256914,37.53170153
강남구,압구정동,압구정로29길,현대아파트,127.0250827,37.53386707
강남구,압구정동,압구정로29길,현대아파트,127.0248587,37.53501781
강남구,압구정동,압구정로33길,현대아파트,127.0277198,37.53484783
강남구,수서동,광평로51길,삼익아파트,127.0994091,37.49220862
강남구,도곡동,논현로,삼익아파트,127.0392597,37.49447032
강남구,도곡동,남부순환로373길,월드메르디앙,127.041695,37.48968978
강남구,도곡동,남부순환로373길,월드메르디앙,127.0414813,37.48988396
강남구,도곡동,남부순환로377길,힐데스하임,127.0427822,37.49059961
강남구,도곡동,도곡로14길,파크힐,127.0348482,37.49266442
강남구,도곡동,도곡로18길,현대아파트,127.0361302,37.49171047
강남구,도곡동,도곡로18길,현대아파트,127.0363213,37.49175752
송파구,잠실동,백제고분로12길,월드빌,127.0775783,37.50858835
송파구,잠실동,백제고분로12길,월드빌,127.078629,37.50696695
송파구,잠실동,백제고분로18길,현대아파트,127.0826553,37.50719579
송파구,잠실동,백제고분로18길,월드빌,127.0812693,37.50742805
송파구,잠실동,백제고분로19길,현대타운,127.0856735,37.50959104
송파구,잠실동,올림픽로10길,그린빌,127.0794536,37.51098176
송파구,잠실동,올림픽로12길,리베하임,127.0807449,37.50955888
송파구,풍납동,한가람로,현대아파트,127.1094754,37.53707176
송파구,풍납동,한가람로,현대아파트,127.1096218,37.53736029
송파구,풍납동,강동대로9길,극동아파트,127.1140095,37.52988463
송파구,풍납동,올림픽로45길,극동아파트,127.114666,37.52963704
송파구,풍납동,올림픽로45길,극동아파트,127.1145715,37.52985669
송파구,풍납동,올림픽로51길,그린빌,127.1153136,37.53569871
송파구,풍납동,토성로15길,에덴,127.115673,37.53330867
송파구,풍납동,풍성로15길,대동아파트,127.1147348,37.53783579
송파구,송파동,송이로,월드빌,127.1138918,37.50599655
송파구,송파동,가락로21길,현대아트빌라,127.1079852,37.50681125
송파구,송파동,가락로31길,현대아트빌라,127.1126238,37.51101872
송파구,송파동,가락로31길,삼우빌라,127.1117311,37.511274
송파구,송파동,가락로31길,삼우빌라,127.1115877,37.51132441
송파구,송파동,백제고분로41길,한솔,127.1034708,37.51106137
송파구,송파동,송이로8길,현대타운,127.1129351,37.50526716
송파구,송파동,송이로8길,현대타운,127.1128359,37.5051797
송파구,송파동,송이로8길,현대타운,127.1127411,37.50530622
송파구,송파동,송이로8길,현대타운,127.1128284,37.50537825
송파구,송파동,송이로8길,현대타운,127.112744,37.50506261
송파구,송파동,송이로8길,현대타운,127.1125231,37.5051046
송파구,송파동,송이로8길,현대타운,127.112587,37.50515872
송파구,송파동,송이로8길,현대타운,127.112623,37.50496398
송파구,송파동,송이로8길,현대타운,127.112532,37.50487593
송파구,송파동,송파대로36길,현대타운,127.1129041,37.50435745
송파구,송파동,송파대로36길,현대타운,127.1130297,37.50449663
송파구,송파동,송파대로36길,현대타운,127.1129699,37.50456418
송파구,송파동,송파대로36길,현대타운,127.1127745,37.50448015
송파구,송파동,송파대로36길,현대타운,127.1123622,37.50491878
송파구,송파동,송파대로36길,현대타운,127.1121932,37.50502514
송파구,송파동,송파대로36길,현대타운,127.1132738,37.50458469
송파구,송파동,송파대로36길,현대타운,127.1131744,37.50467995
송파구,송파동,송파대로40길,그린빌,127.107162,37.50672564
송파구,송파동,송파대로42길,휴먼빌,127.1096162,37.50878969
송파구,송파동,오금로32길,현대아파트,127.1159455,37.50585646
송파구,송파동,오금로32길,현대아파트,127.1158401,37.50567132
송파구,석촌동,가락로3길,현대아파트,127.0976798,37.50183745
송파구,석촌동,가락로5길,월드빌,127.1010471,37.50291277
송파구,석촌동,가락로5길,월드빌,127.1011487,37.50295684
송파구,석촌동,가락로5길,그린빌,127.0993137,37.50367914
송파구,석촌동,백제고분로33길,그린빌,127.0959838,37.5057373
송파구,석촌동,백제고분로34길,월드빌,127.0958287,37.50390258
송파구,석촌동,백제고분로40길,그린빌,127.1051516,37.50478963
송파구,석촌동,백제고분로40길,그린빌,127.1049977,37.50472819
송파구,석촌동,백제고분로40길,그린빌,127.1049236,37.50469368
송파구,석촌동,삼학사로10길,그린빌,127.0957024,37.50327243
송파구,석촌동,삼학사로12길,고은,127.0974467,37.50447355
송파구,석촌동,삼학사로18길,월드빌,127.095646,37.50705824
송파구,석촌동,석촌호수로18길,현대아트빌라,127.0982744,37.50665787
송파구,석촌동,송파대로43길,삼성타운,127.1051364,37.50695646
송파구,삼전동,백제고분로22길,위더스빌,127.0858007,37.50430949
송파구,삼전동,백제고분로22길,현대아트빌라,127.0864166,37.50330544
송파구,삼전동,백제고분로22길,현대아트빌라,127.0865074,37.50327506
송파구,삼전동,백제고분로22길,현대아파트,127.085941,37.50332057
송파구,삼전동,백제고분로22길,현대아파트,127.0859314,37.5031067
송파구,삼전동,백제고분로27길,그린빌,127.0902507,37.50646776
송파구,삼전동,백제고분로27길,그린빌,127.0913728,37.50707757
송파구,삼전동,백제고분로28길,현대아트빌라,127.0877274,37.50315861
송파구,삼전동,백제고분로31길,현대아트빌라,127.0940661,37.50572921
송파구,삼전동,백제고분로31길,현대아트빌라,127.0936198,37.50647292
송파구,삼전동,백제고분로31길,월드빌,127.0939119,37.50648383
송파구,삼전동,백제고분로31길,그린빌,127.0941901,37.50646368
송파구,삼전동,백제고분로31길,그린빌,127.094106,37.506816
송파구,삼전동,백제고분로31길,그린빌,127.094237,37.50682668
송파구,삼전동,백제고분로32길,동신아파트,127.09157,37.50308813
송파구,삼전동,삼전로10길,삼성타운,127.0906704,37.50787316
송파구,삼전동,삼학사로13길,현대아트빌라,127.0912436,37.50655463
송파구,가락동,동남로,극동아파트,127.1291465,37.49851274
송파구,가락동,오금로,현대아파트,127.1282656,37.50293654
송파구,가락동,동남로18길,극동아파트,127.1297211,37.49790684
송파구,가락동,문정로13길,그린빌,127.1330718,37.49583821
송파구,가락동,송이로17길,삼성타운,127.1211925,37.50215404
송파구,가락동,송이로17길,미성,127.1239539,37.50427259
송파구,가락동,송이로21길,삼성타운,127.1214569,37.50196086
송파구,가락동,송이로23길,월드빌,127.1235516,37.49844212
송파구,가락동,송이로27길,해오름,127.1232905,37.49630773
송파구,가락동,오금로34길,그린빌,127.1209255,37.50361951
송파구,가락동,오금로40길,현대아파트,127.1292188,37.50181713
송파구,가락동,중대로10길,그린빌,127.1218325,37.49392588
송파구,문정동,동남로,현대아파트,127.1260235,37.49507037
송파구,문정동,송이로,현대아파트,127.12615,37.49319083
송파구,문정동,동남로6길,그린빌,127.1236247,37.49021492
송파구,문정동,송이로31길,그린빌,127.1325353,37.49187433
송파구,문정동,송이로34길,현대아파트,127.128252,37.48851915
송파구,방이동,가락로36길,파라다이스빌,127.1168284,37.51321322
송파구,방이동,백제고분로48가길,그린빌,127.1127634,37.51610568
송파구,방이동,백제고분로48길,그린빌,127.1127157,37.5146352
송파구,방이동,백제고분로50길,풍림,127.1154805,37.51739075
송파구,방이동,오금로11길,신동아타워아파트,127.1085712,37.51823884
송파구,방이동,오금로17길,월드빌,127.1098434,37.51470522
송파구,방이동,오금로21길,하늘애,127.1125281,37.51344205
송파구,방이동,올림픽로34길,월드빌,127.109437,37.51720287
송파구,방이동,위례성대로10길,휴먼빌,127.1182623,37.5144542
송파구,오금동,성내천로,우방아파트,127.137147,37.50391297
송파구,오금동,마천로7가길,현대아트빌라,127.1255307,37.51188818
송파구,오금동,마천로7가길,현대아트빌라,127.1256739,37.51199221
송파구,오금동,성내천로8길,삼성타운,127.1326957,37.50483811
송파구,오금동,양재대로72길,쌍용스윗닷홈,127.1289276,37.51077307
송파구,오금동,오금로35길,현대아파트,127.1251027,37.50754147
송파구,오금동,중대로31길,현대타운,127.1271684,37.50834474
송파구,오금동,중대로31길,현대타운,127.1269999,37.50843449
송파구,오금동,중대로38길,삼우빌라,127.1309042,37.50938003
송파구,거여동,거마로7길,현대아트빌라,127.1418995,37.49775884
송파구,거여동,오금로54길,현대아파트,127.1392018,37.49681212
송파구,거여동,오금로61길,현대아파트,127.1449876,37.49709974
송파구,마천동,성내천로,우방아파트,127.149293,37.50322306
송파구,마천동,성내천로,우방아파트,127.1493728,37.5030671
송파구,마천동,성내천로,삼성타운,127.1537711,37.4967908
송파구,마천동,성내천로43가길,현대아트빌라,127.1530781,37.49857627
강동구,명일동,동남로71길,현대아파트,127.1515918,37.55449055
강동구,명일동,암사19길,월드빌,127.1383768,37.55410275
강동구,명일동,양재대로134길,현대아파트,127.146328,37.55070622
강동구,고덕동,고덕로61길,현대아파트,127.1505654,37.55936563
강동구,길동,천호대로,현대아파트,127.1452644,37.53915891
강동구,길동,명일로,현대아파트,127.1454363,37.53969638
강동구,길동,명일로26길,우림루미아트,127.1465173,37.54525555
강동구,길동,양재대로110길,삼성타운,127.1395551,37.53780272
강동구,길동,천호대로185길,월드빌,127.1393532,37.53862356
강동구,길동,천호대로191길,삼성타운,127.1391217,37.53900683
강동구,길동,천호대로191길,삼성타운,127.13898,37.53903846
강동구,길동,천호대로199길,삼익세라믹아파트,127.1461752,37.54102508
강동구,둔촌동,명일로,신성,127.1423323,37.53582517
강동구,둔촌동,진황도로,현대아파트,127.1421663,37.5302713
강동구,둔촌동,명일로12길,성원아파트,127.1456437,37.53578988
강동구,암사동,아리수로,현대타운,127.1356429,37.55971418
강동구,암사동,고덕로,동원베네스트,127.1288604,37.55689956
강동구,암사동,고덕로20길,중앙하이츠,127.1315868,37.5565504
강동구,암사동,고덕로20나길,그린빌,127.1299038,37.55681906
강동구,암사동,고덕로25길,대명아파트,127.1336049,37.55823441
강동구,암사동,고덕로27길,현대타운,127.1356334,37.55955483
강동구,암사동,고덕로27길,현대타운,127.1356345,37.55959733
강동구,암사동,암사11길,그린빌,127.1338319,37.55520695
강동구,성내동,성내로6다길,영풍마드레빌,127.1204289,37.53001575
강동구,성내동,성안로13길,현대아트빌라,127.1288283,37.53502814
강동구,성내동,양재대로101길,월드빌,127.1344982,37.53540809
강동구,성내동,양재대로101길,월드빌,127.1344345,37.53523651
강동구,성내동,양재대로101길,우림루미아트,127.1331098,37.53553604
강동구,성내동,양재대로83길,월드빌,127.128585,37.52711536
강동구,성내동,천호대로162길,e편한세상,127.1261717,37.5379827
강동구,성내동,천호대로168다길,아름채,127.1277894,37.53704319
강동구,성내동,천호옛12길,현대아파트,127.1239759,37.53763318
강동구,성내동,천호옛14길,금광포란재아파트,127.1252268,37.53794756
강동구,천호동,구천면로,동아하이빌아파트,127.1311174,37.54744656
강동구,천호동,진황도로,현대아파트,127.1303714,37.54094411
강동구,천호동,구천면로41길,중앙하이츠,127.1277438,37.5506056
강동구,천호동,상암로12길,삼익아파트,127.1263822,37.55174079
강동구,천호동,상암로27길,월드빌,127.1357359,37.54991355
강동구,천호동,상암로41가길,휴먼빌,127.1383079,37.54989827
강동구,천호동,선사로10길,그린빌,127.1192344,37.54611756
강동구,천호동,양재대로125길,우정아파트,127.1390183,37.54708539
강동구,천호동,올림픽로92길,성원,127.1251545,37.55060473
강동구,천호동,진황도로31길,성원아파트,127.1317098,37.54147083
강동구,천호동,천중로21길,그린빌,127.1299787,37.54824475
