"동별(1)",동별(2),동별(3),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"동별(1)",동별(2),동별(3),합계,합계,합계,합계,합계,합계,노상,노상,노상,노상,노상,노상,노외,노외,노외,노외,노외,노외,노외,노외,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설
"동별(1)",동별(2),동별(3),소계,소계,공영,공영,민영,민영,소계,소계,시영,시영,구영,구영,소계,소계,시영,시영,구영,구영,민영,민영,소계,소계,일반주택,일반주택,공동주택,공동주택,일반건축물,일반건축물
"동별(1)",동별(2),동별(3),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수)
"합계",도봉구,창3동,809,3704,24,343,785,3361,22,248,-,-,22,248,4,113,-,-,2,95,2,18,783,3343,487,784,173,2021,123,538
"합계",도봉구,창4동,103,11137,11,338,92,10799,10,122,-,-,10,122,1,216,-,-,1,216,-,-,92,10799,2,10,18,7900,72,2889
"합계",도봉구,창5동,450,11087,19,225,431,10862,17,109,-,-,17,109,3,137,1,107,1,9,1,21,430,10841,101,234,143,7823,186,2784
"합계",도봉구,도봉1동,1283,7923,73,1173,1210,6750,65,433,-,-,65,433,15,852,2,487,6,253,7,112,1203,6638,616,1386,388,3620,199,1632
"합계",도봉구,도봉2동,359,10763,18,615,341,10148,8,115,-,-,8,115,11,706,-,-,10,500,1,206,340,9942,200,419,52,6925,88,2598
"합계",노원구,소계,6807,183901,194,4093,6613,179808,144,2129,1,23,143,2106,67,2547,3,263,47,1701,17,583,6596,179225,2544,11163,1718,122466,2334,45596
"합계",노원구,월계1동,623,9416,14,336,609,9080,11,201,-,-,11,201,6,325,2,106,1,29,3,190,606,8890,240,494,210,5842,156,2554
"합계",노원구,월계2동,285,9993,1,10,284,9983,1,10,-,-,1,10,1,80,-,-,-,-,1,80,283,9903,127,1843,47,5785,109,2275
"합계",노원구,월계3동,26,9177,2,34,24,9143,1,4,-,-,1,4,1,30,-,-,1,30,-,-,24,9143,2,4,10,7783,12,1356
"합계",노원구,공릉2동,758,21713,16,163,742,21550,14,128,-,-,14,128,2,35,-,-,2,35,-,-,742,21550,395,914,156,12549,191,8087
"합계",노원구,하계1동,333,11657,18,463,315,11194,9,122,-,-,9,122,9,341,-,-,9,341,-,-,315,11194,95,1136,83,6857,137,3201
"합계",노원구,하계2동,13,5055,-,-,13,5055,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,5055,1,27,6,4833,6,195
"합계",노원구,중계본동,324,9342,9,147,315,9195,7,134,-,-,7,134,3,20,-,-,2,13,1,7,314,9188,49,162,131,6728,134,2298
"합계",노원구,중계1동,69,10701,5,166,64,10535,2,73,-,-,2,73,3,93,-,-,3,93,-,-,64,10535,3,120,14,7717,47,2698
"합계",노원구,중계4동,133,6220,4,67,129,6153,2,17,-,-,2,17,3,64,-,-,2,50,1,14,128,6139,21,45,33,5103,74,991
"합계",노원구,상계1동,754,13808,17,533,737,13275,12,328,-,-,12,328,12,436,1,157,4,48,7,231,730,13044,239,704,198,9228,293,3112
"합계",노원구,상계2동,692,9622,14,311,678,9311,10,177,-,-,10,177,5,161,-,-,4,134,1,27,677,9284,284,541,128,5209,265,3534
"합계",노원구,상계5동,394,2728,17,252,377,2476,12,157,-,-,12,157,5,95,-,-,5,95,-,-,377,2476,161,530,96,1426,120,520
"합계",노원구,상계8동,28,4379,2,26,26,4353,2,26,-,-,2,26,-,-,-,-,-,-,-,-,26,4353,3,273,3,3640,20,440
"합계",노원구,상계9동,221,7052,4,44,217,7008,2,22,-,-,2,22,2,22,-,-,2,22,-,-,217,7008,106,555,71,4740,40,1713
"합계",노원구,상계10동,27,7150,2,30,25,7120,2,30,-,-,2,30,-,-,-,-,-,-,-,-,25,7120,3,645,5,5950,17,525
"합계",노원구,상계3.4동,603,10032,13,273,590,9759,9,94,1,23,8,71,5,195,-,-,4,179,1,16,589,9743,294,1619,143,6636,152,1488
"합계",노원구,상계6.7동,160,12468,12,566,148,11902,9,231,-,-,9,231,3,335,-,-,3,335,-,-,148,11902,5,190,11,7652,132,4060
"합계",노원구,중계2.3동,32,9386,2,251,30,9135,-,-,-,-,-,-,2,251,-,-,2,251,-,-,30,9135,2,52,7,5711,21,3372
"합계",노원구,공릉1동,1332,14002,42,421,1290,13581,39,375,-,-,39,375,5,64,-,-,3,46,2,18,1288,13563,514,1309,366,9077,408,3177
"합계",은평구,소계,19032,166662,139,5165,18893,161497,111,2956,1,14,110,2942,57,2942,1,399,27,1810,29,733,18864,160764,8231,18324,7676,108659,2957,33781
"합계",은평구,녹번동,1549,15097,8,317,1541,14780,6,170,-,-,6,170,3,167,-,-,2,147,1,20,1540,14760,640,3221,630,7309,270,4230
"합계",은평구,불광1동,971,11733,10,298,961,11435,7,232,-,-,7,232,4,75,-,-,3,66,1,9,960,11426,434,810,386,8331,140,2285
"합계",은평구,갈현1동,1691,7253,7,212,1684,7041,6,151,-,-,6,151,2,95,-,-,1,61,1,34,1683,7007,921,1592,519,3880,243,1535
"합계",은평구,갈현2동,1645,9873,10,318,1635,9555,9,282,-,-,9,282,2,49,-,-,1,36,1,13,1634,9542,681,1272,691,6436,262,1834
"합계",은평구,구산동,1475,11744,11,350,1464,11394,9,263,-,-,9,263,3,123,-,-,2,87,1,36,1463,11358,563,1287,735,8185,165,1886
"합계",은평구,대조동,1685,9793,7,129,1678,9664,7,129,-,-,7,129,5,163,-,-,-,-,5,163,1673,9501,678,1374,700,5178,295,2949
"합계",은평구,응암1동,899,8520,8,203,891,8317,7,175,-,-,7,175,2,59,-,-,1,28,1,31,890,8286,297,651,399,5063,194,2572
"합계",은평구,응암2동,352,8060,9,122,343,7938,8,101,-,-,8,101,1,21,-,-,1,21,-,-,343,7938,135,262,135,7045,73,631
"합계",은평구,신사1동,1137,8968,7,243,1130,8725,5,120,-,-,5,120,4,154,-,-,2,123,2,31,1128,8694,374,805,598,6902,156,987
"합계",은평구,신사2동,825,5289,6,303,819,4986,3,81,-,-,3,81,3,222,-,-,3,222,-,-,819,4986,443,795,276,3522,100,669
"합계",은평구,증산동,691,5287,10,332,681,4955,9,293,-,-,9,293,3,50,-,-,1,39,2,11,679,4944,359,636,214,3238,106,1070
"합계",은평구,수색동,183,3863,5,164,178,3699,4,53,-,-,4,53,4,239,-,-,1,111,3,128,175,3571,63,112,60,2582,52,877
"합계",은평구,진관동,253,29710,2,562,251,29148,-,-,-,-,-,-,3,584,1,399,1,163,1,22,250,29126,52,97,43,21745,155,7284
"합계",은평구,불광2동,2088,9415,10,500,2078,8915,6,130,-,-,6,130,7,425,-,-,4,370,3,55,2075,8860,1210,2334,699,5367,166,1159
"합계",은평구,응암3동,1208,7969,13,577,1195,7392,11,337,-,-,11,337,7,378,-,-,2,240,5,138,1190,7254,492,1097,432,4199,266,1958
"합계",은평구,역촌동,2380,14088,16,535,2364,13553,14,439,1,14,13,425,4,138,-,-,2,96,2,42,2362,13511,889,1979,1159,9677,314,1855
"합계",서대문구,소계,11519,125844,678,6051,10841,119793,577,4135,1,7,576,4128,120,2324,1,27,100,1889,19,408,10822,119385,5086,11998,3042,59734,2694,47653
"합계",서대문구,천연동,247,6000,13,112,234,5888,11,102,-,-,11,102,3,24,-,-,2,10,1,14,233,5874,128,515,49,4857,56,502
"합계",서대문구,홍제1동,703,7986,59,507,644,7479,49,340,-,-,49,340,12,259,-,-,10,167,2,92,642,7387,242,467,256,4904,144,2016
"합계",서대문구,홍제3동,516,4316,33,338,483,3978,25,255,-,-,25,255,8,83,-,-,8,83,-,-,483,3978,229,337,123,2680,131,961
"합계",서대문구,홍제2동,211,4523,10,76,201,4447,7,45,-,-,7,45,4,44,-,-,3,31,1,13,200,4434,85,231,54,3874,61,329
"합계",서대문구,홍은1동,362,4649,44,530,318,4119,28,247,-,-,28,247,18,333,-,-,16,283,2,50,316,4069,148,267,88,3421,80,381
"합계",서대문구,홍은2동,1413,10124,47,459,1366,9665,36,223,-,-,36,223,11,236,-,-,11,236,-,-,1366,9665,606,1175,549,5357,211,3133
"합계",서대문구,남가좌1동,75,7743,7,78,68,7665,6,46,-,-,6,46,2,58,-,-,1,32,1,26,67,7639,10,13,14,6826,43,800
"합계",서대문구,남가좌2동,885,9055,40,439,845,8616,35,260,-,-,35,260,5,179,-,-,5,179,-,-,845,8616,439,872,183,4603,223,3141
"합계",서대문구,북가좌1동,353,7814,25,254,328,7560,24,252,-,-,24,252,1,2,-,-,1,2,-,-,328,7560,146,325,114,1667,68,5568
"합계",서대문구,북가좌2동,1750,9940,111,546,1639,9394,104,481,1,7,103,474,7,65,-,-,7,65,-,-,1639,9394,701,1578,727,6511,211,1305
"합계",서대문구,충현동,876,10924,48,491,828,10433,41,303,-,-,41,303,10,239,1,27,6,161,3,51,825,10382,350,745,161,2756,314,6881
"합계",서대문구,북아현동,270,8117,15,253,255,7864,11,86,-,-,11,86,6,190,-,-,4,167,2,23,253,7841,147,1121,39,4306,67,2414
"합계",서대문구,신촌동,1302,19554,44,362,1258,19192,36,236,-,-,36,236,13,239,-,-,8,126,5,113,1253,19079,458,1765,175,1467,620,15847
"합계",서대문구,연희동,2556,15099,182,1606,2374,13493,164,1259,-,-,164,1259,20,373,-,-,18,347,2,26,2372,13467,1397,2587,510,6505,465,4375
"합계",마포구,소계,13297,182861,51,6941,13246,175920,29,4332,-,-,29,4332,56,4071,2,525,20,2084,34,1462,13212,174458,4854,13344,3697,85747,4661,75367
"합계",마포구,용강동,1114,7080,8,753,1106,6327,4,334,-,-,4,334,4,419,-,-,4,419,-,-,1106,6327,419,1470,438,3189,249,1668
"합계",마포구,대흥동,780,5608,4,362,776,5246,1,259,-,-,1,259,3,103,1,20,2,83,-,-,776,5246,272,735,325,3393,179,1118
"합계",마포구,염리동,414,30949,2,288,412,30661,1,74,-,-,1,74,2,310,-,-,1,214,1,96,411,30565,191,590,58,9857,162,20118
"합계",마포구,신수동,875,12180,1,167,874,12013,1,167,-,-,1,167,1,13,-,-,-,-,1,13,873,12000,342,925,242,8012,289,3063
"합계",마포구,서교동,1204,6758,2,546,1202,6212,1,353,-,-,1,353,2,220,-,-,1,193,1,27,1201,6185,446,1131,478,3262,277,1792
"합계",마포구,합정동,741,13719,2,417,739,13302,1,358,-,-,1,358,1,59,-,-,1,59,-,-,739,13302,287,734,250,5961,202,6607
"합계",마포구,망원1동,615,7944,2,265,613,7679,1,167,-,-,1,167,1,98,-,-,1,98,-,-,613,7679,262,619,157,5207,194,1853
"합계",마포구,망원2동,151,14212,1,46,150,14166,1,46,-,-,1,46,3,89,-,-,-,-,3,89,147,14077,41,77,34,9943,72,4057
"합계",마포구,연남동,1253,6938,2,465,1251,6473,2,465,-,-,2,465,-,-,-,-,-,-,-,-,1251,6473,589,1740,351,3176,311,1557
"합계",마포구,성산1동,262,4854,4,442,258,4412,1,78,-,-,1,78,5,394,-,-,3,364,2,30,256,4382,107,166,90,3378,59,838
"합계",마포구,성산2동,330,11061,3,705,327,10356,2,200,-,-,2,200,3,709,1,505,-,-,2,204,325,10152,74,237,85,5270,166,4645
"합계",마포구,상암동,1233,10454,4,663,1229,9791,3,533,-,-,3,533,4,209,-,-,1,130,3,79,1226,9712,403,1061,444,5498,379,3153
"합계",마포구,도화동,301,9755,2,170,299,9585,1,107,-,-,1,107,4,391,-,-,1,63,3,328,296,9257,128,306,65,6521,103,2430
"합계",마포구,서강동,2818,22502,8,882,2810,21620,7,858,-,-,7,858,12,433,-,-,1,24,11,409,2799,21211,798,2516,432,4143,1569,14552
"합계",마포구,공덕동,776,13677,3,429,773,13248,1,292,-,-,1,292,5,198,-,-,2,137,3,61,770,13187,353,753,183,7304,234,5130
"합계",마포구,아현동,430,5170,3,341,427,4829,1,41,-,-,1,41,6,426,-,-,2,300,4,126,423,4703,142,284,65,1633,216,2786
"합계",양천구,소계,11677,168382,491,7149,11186,161233,449,2820,-,-,449,2820,51,4918,4,236,38,4093,9,589,11177,160644,4093,11426,4430,104213,2654,45005
"합계",양천구,목1동,260,22985,14,1647,246,21338,10,119,-,-,10,119,4,1528,-,-,4,1528,-,-,246,21338,51,92,47,9016,148,12230
"합계",양천구,목2동,1339,11094,31,322,1308,10772,28,140,-,-,28,140,4,205,-,-,3,182,1,23,1307,10749,380,959,755,7954,172,1836
"합계",양천구,목3동,955,8174,8,151,947,8023,6,45,-,-,6,45,3,124,-,-,2,106,1,18,946,8005,356,983,430,5552,160,1470
"합계",양천구,목4동,1119,10266,28,153,1091,10113,27,129,-,-,27,129,2,49,-,-,1,24,1,25,1090,10088,452,1017,446,7641,192,1430
"합계",양천구,신월1동,1338,6932,82,722,1256,6210,79,478,-,-,79,478,3,244,-,-,3,244,-,-,1256,6210,724,1395,308,3400,224,1415
"합계",양천구,신월2동,678,8427,58,303,620,8124,57,258,-,-,57,258,1,45,-,-,1,45,-,-,620,8124,166,493,289,6059,165,1572
"합계",양천구,신월3동,629,4554,27,448,602,4106,25,136,-,-,25,136,3,477,-,-,2,312,1,165,601,3941,290,528,180,1910,131,1503
"합계",양천구,신월4동,508,7186,27,164,481,7022,26,111,-,-,26,111,2,95,1,53,-,-,1,42,480,6980,140,431,230,5163,110,1386
"합계",양천구,신월5동,663,5945,40,602,623,5343,39,226,-,-,39,226,2,629,-,-,1,376,1,253,622,5090,272,660,218,3039,132,1391
"합계",양천구,신월6동,152,2107,13,64,139,2043,11,46,-,-,11,46,3,53,-,-,2,18,1,35,138,2008,17,37,64,1175,57,796
"합계",양천구,신월7동,721,6439,5,323,716,6116,-,-,-,-,-,-,5,323,-,-,5,323,-,-,716,6116,54,165,482,3961,180,1990
"합계",양천구,신정1동,223,6564,5,238,218,6326,2,167,-,-,2,167,3,71,-,-,3,71,-,-,218,6326,80,1511,33,3230,105,1585
"합계",양천구,신정2동,300,9420,24,487,276,8933,23,193,-,-,23,193,1,294,-,-,1,294,-,-,276,8933,69,171,61,7278,146,1484
"합계",양천구,신정3동,577,17757,26,266,551,17491,25,164,-,-,25,164,1,102,-,-,1,102,-,-,551,17491,253,486,169,13639,129,3366
"합계",양천구,신정6동,40,6225,5,250,35,5975,3,125,-,-,3,125,2,125,-,-,2,125,-,-,35,5975,-,-,4,3614,31,2361
"합계",양천구,신정7동,129,9367,4,196,125,9171,1,17,-,-,1,17,3,179,-,-,3,179,-,-,125,9171,30,562,26,6829,69,1780
"합계",양천구,목5동,67,12150,7,294,60,11856,3,59,-,-,3,59,4,235,2,104,2,131,-,-,60,11856,-,-,13,8564,47,3292
"합계",양천구,신정4동,1979,12790,87,519,1892,12271,84,407,-,-,84,407,5,140,1,79,2,33,2,28,1890,12243,759,1936,675,6189,456,4118
"합계",강서구,소계,18908,288042,662,8905,18246,279137,630,4446,1,59,629,4387,56,5541,10,1341,22,3118,24,1082,18222,278055,7081,17021,7028,147564,4113,113470
"합계",강서구,염창동,432,17563,15,83,417,17480,15,83,-,-,15,83,-,-,-,-,-,-,-,-,417,17480,41,90,152,12469,224,4921
"합계",강서구,등촌1동,514,11994,14,199,500,11795,14,199,-,-,14,199,-,-,-,-,-,-,-,-,500,11795,108,273,153,4245,239,7277
"합계",강서구,등촌2동,867,9323,35,264,832,9059,34,174,-,-,34,174,1,90,-,-,1,90,-,-,832,9059,371,843,347,6571,114,1645
"합계",강서구,등촌3동,242,15629,12,154,230,15475,12,154,-,-,12,154,3,176,-,-,-,-,3,176,227,15299,8,44,36,7164,183,8091
"합계",강서구,화곡본동,1632,9717,37,548,1595,9169,34,120,-,-,34,120,4,443,-,-,3,428,1,15,1594,9154,499,1035,881,6176,214,1943
"합계",강서구,화곡2동,1055,5822,45,358,1010,5464,44,299,-,-,44,299,1,59,-,-,1,59,-,-,1010,5464,415,836,463,3589,132,1039
"합계",강서구,화곡3동,1096,10771,40,275,1056,10496,39,176,-,-,39,176,2,129,-,-,1,99,1,30,1055,10466,457,845,432,8050,166,1571
"합계",강서구,화곡4동,1416,7881,55,451,1361,7430,54,313,-,-,54,313,2,156,-,-,1,138,1,18,1360,7412,638,1287,508,4674,214,1451
"합계",강서구,화곡6동,1313,13082,55,705,1258,12377,53,375,-,-,53,375,4,382,-,-,2,330,2,52,1256,12325,476,1091,466,7025,314,4209
"합계",강서구,화곡8동,1379,9203,37,642,1342,8561,34,231,-,-,34,231,5,454,-,-,3,411,2,43,1340,8518,452,2065,766,5653,122,800
"합계",강서구,가양1동,431,35065,15,755,416,34310,12,115,-,-,12,115,4,1056,1,38,2,602,1,416,415,33894,49,142,76,6844,290,26908
"합계",강서구,가양2동,51,7491,8,208,43,7283,7,129,-,-,7,129,1,79,1,79,-,-,-,-,43,7283,-,-,9,5273,34,2010
"합계",강서구,가양3동,42,5546,3,131,39,5415,2,75,-,-,2,75,1,56,1,56,-,-,-,-,39,5415,-,-,10,2995,29,2420
"합계",강서구,발산1동,753,26315,36,376,717,25939,35,176,-,-,35,176,2,204,-,-,1,200,1,4,716,25935,202,551,284,12302,230,13082
"합계",강서구,공항동,1486,23771,55,396,1431,23375,54,385,-,-,54,385,4,70,1,11,-,-,3,59,1428,23316,869,2355,304,5401,255,15560
"합계",강서구,방화1동,1042,18703,36,461,1006,18242,35,262,1,59,34,203,5,384,1,199,-,-,4,185,1002,18057,429,1138,278,12684,295,4235
"합계",강서구,방화2동,1152,14165,40,1060,1112,13105,37,237,-,-,37,237,7,896,3,823,-,-,4,73,1108,13032,632,1266,215,3699,261,8067
"합계",강서구,방화3동,256,8210,17,306,239,7904,15,171,-,-,15,171,2,135,2,135,-,-,-,-,239,7904,93,265,76,6026,70,1613
"합계",강서구,화곡1동,2622,17737,65,1230,2557,16507,61,537,-,-,61,537,4,693,-,-,4,693,-,-,2557,16507,905,1813,1149,11088,503,3606
"합계",강서구,우장산동,1127,20054,42,303,1085,19751,39,235,-,-,39,235,4,79,-,-,3,68,1,11,1084,19740,437,1082,423,15636,224,3022
"합계",구로구,소계,10681,190319,333,5259,10348,185060,300,2842,5,151,295,2691,64,3250,3,514,30,1903,31,833,10317,184227,5129,13738,2680,96539,2508,73950
"합계",구로구,신도림동,277,20486,14,166,263,20320,14,166,-,-,14,166,-,-,-,-,-,-,-,-,263,20320,98,165,43,13931,122,6224
"합계",구로구,구로1동,66,8342,10,135,56,8207,10,135,-,-,10,135,-,-,-,-,-,-,-,-,56,8207,-,-,21,6488,35,1719
"합계",구로구,구로3동,417,24883,3,124,414,24759,2,11,-,-,2,11,2,178,1,93,-,20,1,65,413,24694,39,111,75,2833,299,21750
"합계",구로구,구로4동,246,5156,18,716,228,4440,16,205,1,35,15,170,5,666,1,93,1,418,3,155,225,4285,75,206,38,2577,112,1502
"합계",구로구,구로5동,971,18855,38,826,933,18029,36,425,1,16,35,409,4,462,-,-,2,401,2,61,931,17968,591,1040,92,8953,248,7975
"합계",구로구,고척1동,551,11025,23,196,528,10829,20,101,-,-,20,101,3,95,-,-,3,95,-,-,528,10829,265,511,105,4752,158,5566
"합계",구로구,고척2동,1314,10112,29,437,1285,9675,24,158,-,-,24,158,6,286,-,-,5,279,1,7,1284,9668,917,1877,204,6630,163,1161
"합계",구로구,개봉2동,918,11098,21,103,897,10995,18,72,-,-,18,72,6,76,-,-,3,31,3,45,894,10950,404,711,379,9630,111,609
"합계",구로구,개봉3동,1016,7237,27,302,989,6935,25,302,-,-,25,302,2,-,-,-,2,-,-,-,989,6935,504,1124,381,5079,104,732
"합계",구로구,오류1동,517,8570,9,121,508,8449,5,8,-,-,5,8,7,141,-,-,4,113,3,28,505,8421,232,417,150,3920,123,4084
"합계",구로구,수궁동,797,9687,17,303,780,9384,15,262,2,82,13,180,4,62,-,-,2,41,2,21,778,9363,184,441,385,6177,209,2745
"합계",구로구,가리봉동,382,2547,7,296,375,2251,4,89,-,-,4,89,7,324,-,-,3,207,4,117,371,2134,190,415,88,810,93,909
"합계",구로구,구로2동,1419,18277,38,529,1381,17748,34,421,1,18,33,403,9,189,-,-,4,108,5,81,1376,17667,824,1398,216,3710,336,12559
"합계",구로구,개봉1동,1022,10799,67,594,955,10205,66,404,-,-,66,404,1,190,-,-,1,190,-,-,955,10205,504,1018,259,7514,192,1673
"합계",구로구,오류2동,711,18114,12,411,699,17703,11,83,-,-,11,83,8,581,1,328,-,-,7,253,692,17450,288,760,214,12478,190,4212
"합계",구로구,항동,57,5131,-,-,57,5131,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,5131,14,3544,30,1057,13,530
"합계",금천구,소계,9481,133132,71,3779,9410,129353,21,2023,2,59,19,1964,63,2094,1,128,49,1628,13,338,9397,129015,4641,10914,2192,37813,2564,80288
"합계",금천구,가산동,795,50971,9,694,786,50277,6,322,1,37,5,285,5,503,-,-,3,372,2,131,784,50146,161,417,149,2704,474,47025
"합계",금천구,독산1동,1039,17778,10,525,1029,17253,7,398,1,22,6,376,4,136,-,-,3,127,1,9,1028,17244,274,812,154,4961,600,11471
"합계",금천구,독산2동,1176,5506,7,330,1169,5176,1,169,-,-,1,169,7,167,-,-,6,161,1,6,1168,5170,700,1544,293,2325,175,1301
"합계",금천구,독산3동,1435,11950,6,416,1429,11534,1,261,-,-,1,261,8,228,-,-,5,155,3,73,1426,11461,739,1822,359,4297,328,5342
"합계",금천구,독산4동,1128,6187,5,301,1123,5886,1,192,-,-,1,192,7,197,-,-,4,109,3,88,1120,5798,712,1560,233,2190,175,2048
"합계",금천구,시흥1동,1430,14097,5,316,1425,13781,1,195,-,-,1,195,5,132,-,-,4,121,1,11,1424,13770,796,1904,292,6566,336,5300
"합계",금천구,시흥2동,110,7570,3,73,107,7497,1,15,-,-,1,15,2,58,-,-,2,58,-,-,107,7497,44,83,26,5230,37,2184
"합계",금천구,시흥3동,620,7747,2,117,618,7630,1,73,-,-,1,73,2,59,-,-,1,44,1,15,617,7615,229,777,219,3753,169,3085
"합계",금천구,시흥4동,917,5754,13,666,904,5088,1,204,-,-,1,204,12,462,1,128,11,334,-,-,904,5088,507,1086,284,2781,113,1221
"합계",금천구,시흥5동,831,5572,11,341,820,5231,1,194,-,-,1,194,11,152,-,-,10,147,1,5,819,5226,479,909,183,3006,157,1311
"합계",영등포구,소계,10855,183911,1986,9145,8869,174766,1954,5444,8,185,1946,5259,60,5414,3,944,29,2757,28,1713,8841,173053,5492,16364,1401,72050,1948,84639
"합계",영등포구,여의동,273,50733,31,701,242,50032,31,701,2,97,29,604,1,101,-,-,-,-,1,101,241,49931,-,-,26,11617,215,38314
"합계",영등포구,당산1동,403,9412,144,1062,259,8350,138,280,-,-,138,280,7,866,2,374,4,408,1,84,258,8266,76,318,43,4393,139,3555
"합계",영등포구,당산2동,458,15802,78,230,380,15572,77,199,1,23,76,176,3,251,-,-,1,31,2,220,378,15352,106,795,88,10616,184,3941
"합계",영등포구,양평1동,326,9916,108,453,218,9463,108,453,-,-,108,453,2,560,-,-,-,-,2,560,216,8903,60,391,36,2757,120,5755
"합계",영등포구,양평2동,434,11839,59,447,375,11392,58,354,1,6,57,348,2,101,-,-,1,93,1,8,374,11384,94,596,116,5526,164,5262
"합계",영등포구,신길1동,871,4974,84,405,787,4569,82,245,-,-,82,245,2,160,-,-,2,160,-,-,787,4569,569,1422,123,1582,95,1565
"합계",영등포구,신길3동,506,3608,97,276,409,3332,96,131,-,-,96,131,1,145,-,-,1,145,-,-,409,3332,293,580,60,1774,56,978
"합계",영등포구,신길4동,211,2085,48,220,163,1865,46,67,-,-,46,67,2,153,-,-,2,153,-,-,163,1865,116,1267,29,382,18,216
"합계",영등포구,신길5동,664,4101,125,331,539,3770,124,305,-,-,124,305,1,26,-,-,1,26,-,-,539,3770,417,798,73,2308,49,664
"합계",영등포구,신길6동,535,5137,55,289,480,4848,54,160,-,-,54,160,2,143,-,-,1,129,1,14,479,4834,305,779,74,2729,100,1326
"합계",영등포구,신길7동,279,4334,70,163,209,4171,69,146,1,20,68,126,2,41,-,-,1,17,1,24,208,4147,128,350,29,2169,51,1628
"합계",영등포구,대림1동,1112,5486,31,408,1081,5078,29,55,-,-,29,55,3,379,-,-,2,353,1,26,1080,5052,880,2285,111,1787,89,980
"합계",영등포구,대림2동,1637,5429,58,357,1579,5072,57,206,-,-,57,206,1,151,-,-,1,151,-,-,1579,5072,1342,2550,147,1840,90,682
"합계",영등포구,대림3동,1265,8065,528,1102,737,6963,526,805,1,18,525,787,3,323,-,-,2,297,1,26,736,6937,473,1288,134,4273,129,1376
"합계",영등포구,영등포본동,491,7133,89,652,402,6481,86,299,-,-,86,299,7,441,-,-,3,353,4,88,398,6393,204,526,114,3950,80,1917
"합계",영등포구,영등포동,365,14693,107,1265,258,13428,102,373,1,10,101,363,16,1383,1,570,4,322,11,491,247,12937,39,375,57,3210,151,9352
"합계",영등포구,도림동,697,5614,108,239,589,5375,107,213,-,-,107,213,2,76,-,-,1,26,1,50,588,5325,385,2009,109,2531,94,785
"합계",영등포구,문래동,328,15550,166,545,162,15005,164,452,1,11,163,441,3,114,-,-,2,93,1,21,161,14984,5,35,32,8606,124,6343
"합계",동작구,소계,8672,139766,115,3472,8557,136294,80,2495,-,-,80,2495,65,1957,1,64,34,913,30,980,8527,135314,3837,8999,3055,98522,1635,27793
"합계",동작구,노량진2동,140,3097,3,251,137,2846,2,165,-,-,2,165,5,189,-,-,1,86,4,103,133,2743,51,132,37,308,45,2303
"합계",동작구,상도1동,982,16686,6,175,976,16511,5,157,-,-,5,157,1,18,-,-,1,18,-,-,976,16511,323,856,347,12750,306,2905
"합계",동작구,상도2동,427,13084,8,180,419,12904,7,175,-,-,7,175,5,148,-,-,1,5,4,143,415,12761,141,350,164,11131,110,1280
"합계",동작구,상도3동,942,5953,13,320,929,5633,6,145,-,-,6,145,9,204,-,-,7,175,2,29,927,5604,427,927,430,4168,70,509
"합계",동작구,상도4동,1175,7229,5,318,1170,6911,3,253,-,-,3,253,4,95,-,-,2,65,2,30,1168,6881,626,1317,475,5076,67,488
"합계",동작구,사당1동,1011,6343,6,185,1005,6158,5,180,-,-,5,180,3,48,-,-,1,5,2,43,1003,6115,501,1281,326,2893,176,1941
"합계",동작구,사당3동,319,8790,6,244,313,8546,5,229,-,-,5,229,2,27,-,-,1,15,1,12,312,8534,140,333,117,7235,55,966
"합계",동작구,사당4동,581,3842,6,269,575,3573,2,228,-,-,2,228,6,148,-,-,4,41,2,107,573,3466,299,632,232,2622,42,212
"합계",동작구,사당5동,321,5588,7,272,314,5316,6,235,-,-,6,235,1,37,-,-,1,37,-,-,314,5316,168,448,109,4661,37,207
"합계",동작구,대방동,731,11524,16,309,715,11215,13,255,-,-,13,255,6,191,-,-,3,54,3,137,712,11078,254,627,295,8114,163,2337
"합계",동작구,신대방1동,387,8169,6,201,381,7968,4,136,-,-,4,136,2,65,-,-,2,65,-,-,381,7968,238,480,87,6855,56,633
"합계",동작구,신대방2동,510,12266,9,239,501,12027,6,103,-,-,6,103,5,189,1,64,2,72,2,53,499,11974,267,657,158,6974,74,4343
"합계",동작구,흑석동,294,16738,9,146,285,16592,6,54,-,-,6,54,9,372,-,-,3,92,6,280,279,16312,123,339,87,11431,69,4542
"합계",동작구,노량진1동,443,11879,4,52,439,11827,3,48,-,-,3,48,3,47,-,-,1,4,2,43,437,11784,125,262,67,7495,245,4027
"합계",동작구,사당2동,409,8578,11,311,398,8267,7,132,-,-,7,132,4,179,-,-,4,179,-,-,398,8267,154,358,124,6809,120,1100
